ID,Date,Amount
22699,20180623,10.99
22700,20170322,4.79
22701,20170322,7.98
22702,20170322,34.98
22703,20170322,46.98
22704,20170322,38.5
22704,20170422,38.5
22705,20170322,15.36
22705,20170410,19.99
22706,20170322,11.77
22706,20170410,32.91
22706,20170502,13.97
22706,20170506,13.97
22706,20170517,23.74
22706,20170527,15.36
22706,20170801,13.97
22706,20170923,9.49
22707,20170322,14.96
22707,20170601,13.97
22707,20170605,15.36
22707,20170608,49.69
22707,20170628,28.93
22707,20170802,11.77
22707,20170802,15.36
22707,20170830,13.97
22707,20170831,11.77
22707,20170831,11.77
22707,20170920,2.99
22707,20170920,5.98
22707,20170920,2.99
22707,20170926,12.99
22707,20170927,20.99
22707,20171019,12.99
22707,20171118,12.99
22707,20171227,12.99
22707,20180111,24.49
22707,20180111,29.98
22707,20180321,8.49
22707,20180322,69.98
22707,20180426,22.07
22707,20180603,15.49
22707,20180608,12.99
22708,20170322,39.71
22708,20170429,27.94
22708,20180326,39.97
22709,20170322,57.48
22709,20170622,56.67
22709,20170721,60.69
22709,20180322,58.98
22710,20170322,57.51
22710,20180504,8.98
22710,20180530,46.97
22711,20170322,27.94
22711,20170723,28.93
22711,20180301,27.48
22712,20170322,51.07
22712,20170329,90.95
22712,20170412,89.42
22712,20170815,13.77
22712,20180211,16.99
22713,20170322,14.37
22713,20170416,21.75
22713,20171112,61.45
22714,20170322,10.77
22714,20180426,16.48
22715,20170322,44.13
22716,20170322,13.76
22717,20170322,45
22717,20170411,21.7
22717,20171010,120.93
22717,20180103,97.94
22718,20170322,25.3
22719,20170322,10.97
22719,20170322,10.97
22720,20170322,17.3
22720,20170402,23.54
22720,20170409,63.28
22720,20170508,27.77
22720,20170623,14.37
22720,20170930,9.49
22720,20171028,26.98
22720,20171028,26.98
22720,20171115,13.99
22720,20171218,26.99
22720,20171223,12.99
22720,20180305,12.58
22720,20180318,31.97
22721,20170322,131.88
22722,20170322,45.73
22722,20171101,19.98
22722,20171130,70.95
22722,20171213,28.48
22722,20171218,15.49
22723,20170322,13.97
22724,20170322,6.79
22724,20170322,46.99
22724,20170402,36.57
22724,20170407,12.49
22724,20170427,12.97
22724,20170625,13.97
22724,20170723,28.14
22724,20170928,12.99
22724,20171105,13.99
22724,20171222,12.99
22724,20180101,88.94
22725,20170322,11.77
22725,20180408,13.99
22726,20170322,14.37
22727,20170322,27.27
22727,20171129,176.46
22727,20171209,73.47
22728,20170322,14.96
22728,20170322,13.97
22728,20170322,14.96
22728,20170322,14.79
22728,20170322,13.77
22729,20170322,22.77
22730,20170322,11.77
22731,20170322,33.72
22732,20170322,12.97
22733,20170322,14.37
22734,20170322,11.77
22735,20170322,9.98
22735,20171219,44.97
22736,20170322,15.36
22736,20180222,15.49
22737,20170322,17.96
22737,20180319,86.94
22737,20180401,11.49
22738,20170322,43.11
22739,20170322,69.95
22739,20170511,4.99
22739,20170712,14.99
22739,20180208,12.49
22740,20170322,27.99
22741,20170322,34.31
22741,20170411,47.28
22741,20170430,63.5
22741,20170517,77.4
22741,20170724,57.33
22741,20180104,69.47
22741,20180106,122.92
22742,20170322,13.97
22743,20170322,15.36
22744,20170322,28.34
22744,20170524,95.95
22744,20171223,30.98
22745,20170322,52.3
22745,20170413,14.99
22746,20170322,33.54
22747,20170322,11.77
22747,20170419,19.99
22748,20170322,55.09
22748,20170422,57.66
22748,20170930,64.45
22748,20171206,64.98
22748,20171216,53.96
22748,20171222,17.99
22748,20180109,27.48
22748,20180227,17.99
22748,20180610,24.46
22749,20170322,18.74
22749,20170328,20.74
22749,20170419,21.55
22749,20170629,41.5
22749,20170711,24.5
22749,20180125,44.47
22749,20180224,35.99
22749,20180228,16.48
22749,20180314,13.49
22749,20180425,12.99
22749,20180503,25.48
22750,20170322,42.49
22751,20170322,20.14
22751,20170330,39.94
22751,20170405,23.74
22752,20170322,14.79
22752,20170323,14.99
22752,20170416,11.97
22752,20170418,12.77
22752,20170701,39.98
22752,20170803,29.99
22752,20170917,24.49
22752,20170923,29.49
22752,20171109,14.49
22752,20171225,25.48
22752,20171227,20.98
22752,20180117,20.98
22753,20170323,72.06
22753,20170420,72.63
22753,20170609,89.97
22753,20170711,30.72
22753,20170818,86.83
22753,20170921,84.94
22753,20171020,59.46
22753,20171108,101.43
22753,20171130,71.45
22753,20180207,143.64
22753,20180215,114.35
22753,20180301,14.49
22753,20180607,75.45
22754,20170322,55.48
22754,20170503,73.25
22754,20170612,67.77
22754,20170621,79.21
22754,20170830,99.2
22754,20171020,65.95
22754,20171116,53.46
22754,20180115,12.99
22754,20180329,74.95
22754,20180329,12.99
22754,20180331,98.57
22754,20180331,14.99
22754,20180422,54.35
22754,20180518,72.94
22754,20180613,49.96
22754,20180621,38.47
22755,20170322,11.97
22755,20170724,71.91
22755,20170803,39.54
22755,20170819,30.92
22755,20171028,33.98
22755,20171120,12.99
22755,20171207,15.99
22755,20180425,108.45
22755,20180429,11.49
22756,20170322,14.77
22756,20170722,27.92
22756,20180307,46.47
22757,20170322,7.98
22758,20170322,22.74
22759,20170322,181.61
22760,20170322,15.76
22761,20170322,36.76
22762,20170322,59.46
22763,20170322,13.97
22764,20170322,35.13
22765,20170322,49.98
22765,20170924,12.99
22765,20180218,15.49
22765,20180508,9.49
22765,20180605,11.88
22766,20170322,43.7
22767,20170322,29.53
22767,20180103,53.46
22767,20180517,66.56
22768,20170322,15.36
22768,20170414,13.77
22768,20170604,15.36
22768,20170628,14.96
22769,20170323,37.87
22769,20170403,15.96
22769,20170422,13.97
22769,20170602,11.77
22769,20170702,11.77
22770,20170322,37.67
22771,20170322,14.37
22772,20170322,49.37
22773,20170325,11.77
22773,20170423,11.77
22774,20170322,26.73
22774,20171127,9.49
22774,20180402,8.39
22774,20180405,24.07
22775,20170322,44.29
22775,20171110,13.99
22775,20171205,23.47
22775,20171213,38.97
22775,20171217,37.47
22776,20170322,11.97
22777,20170322,35.31
22778,20170322,11.77
22778,20171113,39.47
22779,20170322,7.78
22779,20170726,28.93
22779,20180320,42.47
22780,20170322,31.72
22780,20170506,11.98
22780,20170801,14.79
22780,20180316,17.48
22781,20170322,46.02
22782,20170322,13.77
22782,20180312,23.98
22783,20170322,61.05
22783,20170911,120.4
22784,20170322,10.77
22784,20170322,11.77
22784,20170812,127.09
22784,20170927,12.99
22784,20170927,14.49
22785,20170322,15.7
22785,20170526,14.96
22786,20170322,15.36
22787,20170322,29.58
22787,20170412,46.72
22787,20170506,26.73
22787,20170510,162.69
22788,20170322,27.13
22789,20170322,39.98
22790,20170322,11.77
22791,20170322,13.97
22791,20171212,9.49
22791,20180107,13.99
22791,20180524,39.46
22791,20180613,11.49
22792,20170322,27.77
22793,20170322,71.1
22794,20170322,27.94
22794,20170517,39.5
22794,20170607,41.9
22794,20170701,42.31
22794,20170701,37.34
22794,20170726,54.08
22794,20170827,58.47
22794,20170919,52.96
22794,20171025,53.46
22794,20171126,55.96
22794,20171216,49.47
22794,20180110,43.47
22794,20180213,11.49
22794,20180218,22.98
22794,20180303,39.47
22794,20180320,53.96
22794,20180417,42.47
22794,20180604,59.96
22795,20170322,13.97
22795,20170818,15.36
22795,20180317,28.48
22796,20170322,14.96
22796,20170415,14.96
22796,20170610,20.97
22796,20170722,29.92
22796,20180208,16.99
22796,20180218,12.99
22796,20180224,19.99
22796,20180317,20.99
22796,20180605,32.47
22797,20170322,15.36
22797,20170628,15.96
22798,20170322,16.36
22799,20170322,25.74
22800,20170322,27.77
22801,20170322,15.36
22802,20170322,99
22802,20170829,42.3
22802,20171125,24.98
22802,20171212,44.97
22802,20180103,25.98
22802,20180302,106.87
22802,20180330,27.48
22802,20180404,48.94
22802,20180622,62.51
22803,20170322,121.37
22804,20170322,13.97
22805,20170322,74.48
22805,20170525,42.31
22805,20180614,31.48
22806,20170322,14.37
22807,20170322,11.77
22808,20170322,13.97
22809,20170322,47.74
22810,20170322,14.96
22811,20170322,84.08
22812,20170322,15
22813,20170322,15.36
22813,20170607,30.72
22814,20170322,14.37
22815,20170322,53.13
22815,20170324,43.87
22815,20170408,9.77
22815,20170414,18.99
22815,20170416,52.31
22815,20170731,13.97
22815,20170913,9.99
22815,20170922,25.98
22815,20170930,9.48
22815,20171010,19.99
22815,20171019,14.49
22815,20171114,14.99
22815,20171114,14.99
22815,20171124,23.48
22815,20171126,26.99
22815,20171126,14.49
22815,20171204,42.47
22815,20171221,28.48
22815,20171221,11.49
22815,20171223,14.49
22815,20171226,52.97
22815,20171228,19.49
22815,20180114,78.47
22815,20180115,19.49
22815,20180118,69.34
22815,20180120,13.99
22815,20180123,428.3
22815,20180207,14.99
22815,20180222,65.98
22815,20180227,9.49
22815,20180304,15.49
22815,20180307,11.49
22815,20180327,41.86
22815,20180331,14.99
22815,20180604,19.49
22815,20180626,9.49
22815,20180627,14.49
22815,20180630,9.49
22816,20170322,11.77
22817,20170322,25.77
22818,20170322,14.79
22819,20170322,49.68
22819,20180301,74.53
22820,20170322,11.77
22821,20170322,11.77
22822,20170322,26.74
22823,20170322,48
22824,20170324,129.92
22824,20170424,89.97
22824,20170428,124.29
22824,20170430,15.36
22824,20170909,60.05
22824,20171230,40.97
22824,20180211,37.15
22824,20180409,28.98
22824,20180617,68.94
22825,20170322,99.95
22825,20170326,14.96
22825,20170511,85.86
22825,20170701,112.74
22825,20180105,28.48
22825,20180111,125.43
22825,20180227,83.86
22825,20180529,41.25
22825,20180620,70.95
22826,20170322,65.04
22826,20170502,93.59
22826,20171208,73.95
22827,20170322,38.71
22827,20170504,12.49
22827,20170910,13.99
22827,20180104,46.48
22828,20170322,68.25
22828,20170509,68.25
22829,20170322,14.79
22829,20180419,24.46
22829,20180601,26.37
22830,20170322,11.77
22831,20170322,11.77
22832,20170322,42.73
22833,20170322,56.7
22833,20171019,37.47
22833,20180321,12.58
22833,20180426,34.36
22834,20170323,21.74
22834,20170726,12.25
22835,20170322,19.99
22836,20170322,10.77
22836,20170905,27.77
22837,20170322,62.66
22838,20170322,9.77
22839,20170322,11.77
22839,20170403,12.97
22839,20170729,36.51
22840,20170323,71.85
22840,20170523,34.94
22840,20170614,24.97
22840,20170707,18.77
22841,20170322,190.55
22841,20170617,16.65
22841,20170721,67.69
22841,20170722,100.61
22841,20170811,85.26
22841,20170811,14.9
22841,20170821,14.9
22841,20170902,54.26
22841,20170926,9.99
22841,20180223,37.47
22841,20180223,31.49
22841,20180303,24.98
22841,20180303,15.49
22841,20180316,74.98
22841,20180331,15.99
22841,20180416,12.49
22841,20180507,26.99
22842,20170322,15.76
22842,20170902,14.96
22843,20170322,11.77
22844,20170322,23.54
22845,20170322,51.68
22846,20170322,65.24
22846,20170407,51.83
22847,20170322,66.67
22847,20170509,23.77
22847,20180215,11.49
22848,20170322,0
22849,20170322,51.97
22850,20170322,42.71
22851,20170322,23.54
22851,20170627,23.73
22851,20170718,13.97
22851,20171129,39.97
22852,20170322,56.67
22853,20170322,12.9
22854,20170322,14.99
22855,20170322,26.74
22855,20170913,9.99
22855,20171130,21.48
22855,20180307,50.97
22855,20180525,38.49
22855,20180609,52.46
22856,20170322,6.79
22856,20170323,13.97
22856,20170327,11.77
22856,20170413,14.96
22856,20180124,10.49
22857,20170322,41.1
22857,20170406,65.97
22857,20170427,14.99
22857,20170517,14.96
22857,20170816,54.67
22857,20180417,14.99
22857,20180606,37.04
22858,20170322,55.69
22859,20170322,75.35
22860,20170323,20.77
22860,20170601,5.76
22861,20170322,8.97
22861,20170725,38.51
22861,20170829,56.67
22861,20170916,32.97
22861,20170930,52.97
22861,20171020,51.96
22861,20171026,37.47
22861,20171113,45.96
22861,20180119,38.97
22861,20180123,41.47
22861,20180307,58.45
22861,20180403,20.98
22861,20180404,42.97
22861,20180426,37.46
22861,20180626,66.93
22862,20170322,17.3
22862,20170503,38.5
22863,20170322,12.49
22863,20170503,27.76
22864,20170322,13.97
22865,20170322,15.96
22865,20170517,83.8
22866,20170322,56.69
22867,20170322,24.99
22867,20170714,14.96
22868,20170322,90
22868,20170326,42.9
22868,20170720,25.54
22868,20170928,53.46
22868,20171108,24.49
22868,20180610,23.08
22869,20170322,18.36
22869,20170411,18.36
22870,20170322,13.97
22871,20170322,38.95
22872,20170323,72.3
22872,20180524,64.46
22873,20170322,28.99
22874,20170323,19.99
22874,20170623,9.98
22875,20170323,34.77
22876,20170323,9.77
22876,20170326,26.73
22877,20170323,38.9
22878,20170323,9.98
22879,20170323,40.93
22879,20170514,39.33
22879,20171206,14.49
22879,20171206,27.48
22879,20171207,14.49
22879,20180316,57.55
22879,20180519,26.3
22879,20180519,15.49
22880,20170323,29.77
22881,20170323,15.36
22881,20170522,13.97
22881,20170614,14.79
22881,20170625,14.96
22881,20171018,15.49
22882,20170323,11.77
22882,20170502,57.77
22882,20170627,25.74
22882,20180327,46.95
22883,20170323,8.78
22883,20170601,11.58
22883,20170622,32.45
22883,20170815,15.96
22883,20170915,41.47
22883,20171008,12.49
22883,20171016,41.47
22883,20171116,25.98
22883,20171120,15.99
22883,20171219,40.97
22883,20180105,15.99
22883,20180122,43.56
22883,20180404,23.02
22883,20180501,2.99
22883,20180506,29.86
22883,20180519,7.69
22883,20180519,20.48
22883,20180521,14.99
22883,20180527,2.99
22884,20170323,43.89
22885,20170323,12.97
22885,20180407,15.99
22885,20180407,12.99
22886,20170323,12.97
22886,20170406,10.97
22887,20170323,14.96
22888,20170323,12.97
22889,20170323,23.73
22889,20170706,44.88
22889,20170816,21.14
22889,20170913,26.98
22889,20171022,40.97
22889,20180412,25.98
22889,20180412,25.98
22890,20170323,49.88
22891,20170323,51.21
22892,20170323,85.01
22892,20170429,62.25
22893,20170323,219.07
22893,20170911,26.48
22893,20171001,42.47
22893,20171016,25.98
22893,20171109,56.46
22893,20180226,27.48
22893,20180305,30.48
22893,20180329,26.37
22893,20180419,36.94
22893,20180615,70.94
22894,20170323,21.76
22895,20170323,11.77
22896,20170323,42.11
22896,20170701,45.11
22897,20170323,23.54
22897,20170329,9.77
22897,20171014,15.49
22898,20170323,11.77
22898,20170325,13.97
22898,20170527,47.08
22898,20170721,9.97
22898,20171203,9.49
22899,20170323,104.09
22900,20170323,78.81
22901,20170323,10.99
22902,20170323,38.96
22902,20170324,26.86
22902,20170605,9.97
22902,20171201,35.97
22903,20170323,19.95
22903,20170324,14.96
22904,20170323,6.79
22905,20170323,30.33
22905,20180327,41.97
22906,20170323,34.98
22907,20170323,12.77
22908,20170323,14.99
22908,20170323,40.72
22909,20170323,185.42
22909,20170406,97.58
22909,20170407,71.68
22909,20170411,110.36
22910,20170323,16.76
22910,20170506,30.32
22910,20170730,25.74
22910,20180101,23.99
22910,20180403,12.99
22910,20180523,14.99
22911,20170323,11.77
22912,20170323,11.77
22913,20170323,13.97
22914,20170323,6.77
22914,20170826,22.54
22914,20171106,86.92
22915,20170323,26.74
22915,20170604,87.37
22915,20170830,27.33
22915,20170915,38.48
22915,20171022,24.48
22915,20180225,27
22916,20170323,70.07
22917,20170323,37.36
22917,20170706,98.58
22917,20180201,84.44
22918,20170324,122.39
22918,20170324,55.34
22918,20170427,45.33
22918,20170609,60.06
22918,20171227,100.46
22918,20180123,207.9
22918,20180206,218.82
22918,20180313,100.93
22919,20170323,29.53
22920,20170323,14.37
22921,20170323,23.74
22922,20170323,60.19
22922,20170426,26.99
22923,20170323,29.92
22924,20170323,56.93
22924,20170323,27.94
22924,20171022,50.46
22924,20171228,30.98
22924,20171228,22.98
22924,20171228,12.99
22924,20180126,11.49
22924,20180126,77.45
22924,20180203,12.99
22924,20180226,36.98
22924,20180226,83.95
22924,20180312,9.99
22924,20180522,7.49
22924,20180610,51.47
22924,20180628,26.98
22924,20180630,41.47
22925,20170323,5.78
22925,20171107,11.99
22926,20170323,29.73
22927,20170323,23.54
22927,20171213,11.49
22928,20170323,45.28
22929,20170323,29.92
22930,20170323,69.42
22930,20170529,56.06
22930,20170803,93.17
22930,20171004,131.43
22930,20180324,65.15
22931,20170323,145.42
22932,20170323,9.99
22933,20170323,14.96
22934,20170323,12.97
22935,20170323,28.93
22936,20170323,4.79
22937,20170323,26.77
22937,20171218,48.98
22937,20171221,32.48
22937,20171223,19.48
22937,20180106,42.48
22937,20180119,45.49
22937,20180125,123.46
22937,20180201,64.49
22937,20180214,45.49
22937,20180408,45.49
22938,20170323,31.53
22938,20170428,53.8
22938,20170818,29.92
22938,20171214,26.48
22938,20180103,13.99
22938,20180223,8.49
22939,20170323,39.11
22939,20170422,50.11
22939,20170603,113.78
22939,20170620,51.51
22939,20170729,70.05
22939,20171111,83.97
22939,20171125,29.48
22939,20180222,25.98
22939,20180422,70.74
22940,20170323,9.77
22941,20170323,42.9
22941,20170519,42.89
22941,20170607,36.7
22941,20170710,23.54
22941,20171213,29.48
22941,20180407,25.48
22941,20180628,29.98
22942,20170323,26.77
22943,20170323,61.11
22943,20170325,9.77
22944,20170323,44.54
22944,20170614,53.06
22944,20170804,29.93
22944,20180610,29.41
22944,20180611,11.49
22945,20170323,30.15
22946,20170323,24.54
22947,20170323,10.77
22947,20170629,38.33
22948,20170323,23.99
22948,20170326,47.95
22948,20170411,44.92
22948,20170504,45.7
22948,20170907,43.11
22948,20171003,14.99
22948,20171018,26.98
22948,20171101,24.98
22948,20180129,10.99
22948,20180207,45.47
22948,20180426,13.49
22949,20170323,79.4
22949,20170413,157.04
22949,20170415,348.45
22949,20170812,121.34
22949,20171129,162.93
22949,20180516,10.49
22950,20170323,0
22951,20170323,30.66
22951,20170605,51.08
22951,20171002,30.48
22951,20180127,43.48
22951,20180201,12.49
22951,20180215,13.99
22951,20180326,9.99
22952,20170323,16.3
22953,20170323,42.7
22954,20170323,28.76
22955,20170323,10.77
22956,20170323,44.73
22957,20170323,27.77
22958,20170323,10.77
22959,20170323,73.03
22959,20170627,87.4
22960,20170323,85.47
22960,20170530,47.67
22960,20170723,73.7
22960,20180227,36.99
22961,20170323,11.77
22962,20170323,38.5
22963,20170323,23.99
22963,20171023,11.49
22963,20180527,23.76
22964,20170323,24.36
22964,20170420,38.5
22964,20171109,33.47
22964,20180403,57.39
22965,20170323,14.37
22965,20170426,13.97
22965,20180226,48.22
22965,20180322,25.07
22966,20170323,41.7
22967,20170323,28.73
22967,20170825,45.29
22968,20170323,74.68
22969,20170323,12.97
22969,20170810,19.99
22969,20170906,19.99
22969,20171224,9.49
22970,20170323,18.74
22971,20170323,13.77
22972,20170323,28.47
22973,20170323,10.77
22973,20171209,5.49
22973,20180416,108.32
22973,20180428,33.97
22974,20170323,9.97
22975,20170323,33.72
22975,20170615,18.77
22975,20170815,40.53
22975,20171009,26.48
22975,20171212,22.49
22975,20180129,22.98
22975,20180208,47.47
22975,20180301,23.99
22975,20180506,32.27
22975,20180617,15.99
22976,20170323,11.77
22977,20170323,14.96
22978,20170323,35.53
22979,20170323,0
22980,20170323,11.77
22981,20170323,28.53
22982,20170323,10.77
22983,20170323,11.77
22984,20170323,25.76
22984,20170325,20.78
22984,20170703,12.77
22984,20180308,18.18
22985,20170323,16.36
22986,20170323,29.14
22986,20170328,14.37
22987,20170323,25.74
22987,20180321,12.99
22987,20180612,12.99
22988,20170323,24.99
22989,20170323,113.77
22990,20170323,44.97
22991,20170323,4.79
22992,20170323,51.37
22993,20170323,26.76
22994,20170323,11.77
22995,20170323,7.78
22996,20170323,53.59
22996,20170410,16.7
22996,20170505,11.77
22996,20170611,14.37
22996,20170611,14.37
22996,20170614,24.35
22996,20170831,48.95
22997,20170323,26.73
22997,20171001,38.47
22998,20170323,9.97
22998,20170606,13.97
22998,20171026,15.49
22998,20171226,20.98
22999,20170324,37.54
23000,20170323,251.65
23000,20170325,157.9
23000,20180118,30.47
23000,20180302,104.84
23001,20170323,8.77
23002,20170323,13.97
23003,20170323,31.87
23004,20170323,25.94
23004,20170707,13.77
23005,20170323,14.37
23006,20170323,9.97
23007,20170323,21.97
23008,20170323,37.71
23008,20170618,70.31
23009,20170323,72.25
23009,20170827,128.94
23010,20170323,110.51
23011,20170323,14.37
23012,20170323,20.54
23013,20170323,14.79
23013,20180523,14.49
23014,20170323,12.77
23015,20170323,13.97
23016,20170323,56.67
23017,20170323,42.76
23017,20170709,21
23018,20170323,23.77
23018,20170403,23.77
23018,20170408,14.99
23018,20170507,14.96
23019,20170323,25.77
23019,20170728,9.98
23019,20180417,24.48
23020,20170323,11.77
23020,20171204,62.45
23021,20170323,15.36
23021,20170325,29.33
23021,20170325,30.99
23022,20170323,17.54
23023,20170323,174.5
23023,20171110,127.9
23024,20170323,36.9
23024,20170330,57.09
23024,20170404,11.77
23024,20170420,49.48
23024,20170503,59.16
23024,20170521,30.32
23024,20170624,42.92
23025,20170323,28.74
23025,20170420,29.18
23025,20170427,11.77
23025,20171005,12.99
23025,20180313,11.49
23026,20170323,17.96
23027,20170323,19.77
23028,20170323,37.98
23029,20170323,9.97
23029,20170413,11.81
23029,20170417,11.77
23029,20170504,22.97
23029,20171206,37.43
23030,20170323,15.9
23030,20170424,26.56
23030,20170512,10.77
23030,20170605,27.56
23030,20170711,5.96
23030,20170724,10.77
23030,20171116,21.49
23030,20171213,39.98
23031,20170323,13.77
23031,20180306,27.07
23031,20180316,11.88
23031,20180530,42.97
23032,20170323,51.9
23032,20170407,29.26
23033,20170323,14.96
23033,20170505,11.77
23034,20170323,30.72
23034,20170529,13.97
23034,20170607,12.97
23034,20170607,55.67
23035,20170323,34.36
23035,20170412,15.36
23035,20170517,29.58
23035,20180403,13.99
23035,20180406,12.99
23035,20180406,12.99
23035,20180410,11.02
23036,20170323,101.69
23037,20170323,38.9
23038,20170323,5.96
23039,20170324,60.07
23040,20170323,47.66
23040,20170512,66.34
23040,20171011,53.96
23040,20180102,26.98
23040,20180109,47.47
23040,20180501,63.16
23041,20170323,63.31
23041,20170407,44.13
23041,20170731,42.5
23041,20171005,43.46
23041,20171020,33.98
23041,20171024,38.98
23041,20171123,32.98
23041,20180105,41.47
23041,20180510,41.47
23041,20180615,40.47
23042,20170323,29.33
23042,20170801,45.7
23042,20171109,68.46
23042,20180203,56.96
23042,20180418,57.45
23043,20170323,13.97
23043,20170323,29.73
23043,20170323,13.97
23043,20170530,29.73
23043,20170713,30.97
23043,20180311,11.88
23043,20180312,43.86
23044,20170323,14.37
23045,20170323,39.54
23045,20170907,16.36
23045,20170911,10.77
23046,20170323,13.97
23047,20170323,69.45
23047,20170705,36.69
23047,20170709,15.36
23047,20170725,36.69
23047,20170731,13.97
23047,20170823,41.98
23047,20171120,12.49
23048,20170323,15.36
23049,20170323,35.91
23049,20171202,27.98
23050,20170323,94.9
23050,20170511,54.97
23051,20170323,31.66
23052,20170323,5.98
23053,20170323,50.74
23053,20171021,31.49
23053,20171108,26.98
23053,20171113,8.49
23053,20171116,22.49
23053,20171125,12.99
23053,20171128,129.42
23053,20180105,44.46
23054,20170323,15.36
23055,20170323,8.97
23056,20170323,26.93
23056,20170512,15.36
23056,20170914,14.49
23057,20170323,11.77
23058,20170323,58.26
23058,20180315,37.36
23058,20180325,29.48
23058,20180406,11.49
23058,20180527,14.49
23058,20180527,12.58
23059,20170323,90.59
23059,20170323,29.92
23060,20170323,85.01
23060,20180329,108.43
23060,20180331,47.98
23060,20180505,196.35
23060,20180619,154.91
23060,20180619,181.73
23061,20170323,11.77
23061,20170405,14.96
23061,20170405,14.96
23062,20170323,41.31
23063,20170323,19.97
23063,20171025,25.98
23063,20180127,11.88
23063,20180307,36.09
23063,20180326,26.3
23064,20170323,11.77
23065,20170323,14.96
23066,20170323,29.93
23066,20171121,26.98
23067,20170323,13.97
23068,20170323,9.99
23069,20170323,50.93
23070,20170323,14.37
23071,20170323,13.77
23071,20170327,30.33
23071,20170412,10.77
23071,20170425,14.96
23071,20170429,13.97
23071,20170623,11.77
23071,20170831,12.77
23071,20170901,12.77
23071,20170901,12.97
23071,20170901,13.97
23071,20170903,12.77
23071,20170910,10.49
23071,20170910,13.99
23071,20170921,13.99
23071,20171006,7.49
23071,20171006,23.98
23071,20171103,11.49
23071,20171228,8.49
23071,20180102,29.48
23071,20180106,12.49
23071,20180106,8.99
23071,20180107,68.95
23071,20180113,29.48
23071,20180121,10.99
23071,20180215,13.49
23071,20180309,22.98
23072,20170323,65.24
23072,20170326,46.68
23072,20170508,67.47
23072,20170518,44.5
23072,20170616,51.77
23072,20170721,36.7
23072,20170924,23.48
23073,20170323,11.77
23073,20170411,11.77
23073,20180303,12.49
23073,20180303,15.49
23074,20170323,163.95
23074,20170403,13.97
23074,20170531,14.96
23074,20170715,27.13
23074,20171003,27.98
23074,20171008,185.38
23074,20171220,119.9
23074,20171227,104.94
23074,20171227,13.99
23074,20180101,15.49
23074,20180424,105.32
23074,20180525,91.94
23074,20180528,11.49
23075,20170323,53.48
23075,20180209,88.43
23075,20180221,84.44
23075,20180418,43.47
23075,20180524,61.45
23075,20180603,13.49
23076,20170323,63.84
23076,20170810,37.51
23076,20180124,72.95
23076,20180224,84.94
23077,20170323,14.96
23077,20170417,12.77
23077,20170705,11.77
23077,20171012,10.49
23077,20171016,14.99
23077,20171210,27.48
23077,20180227,11.18
23077,20180328,13.99
23077,20180511,9.08
23077,20180527,11.49
23078,20170323,14.99
23079,20170323,96.7
23080,20170323,57.47
23081,20170323,14.96
23082,20170323,72.62
23082,20170328,11.77
23082,20170411,27.94
23083,20170324,90.17
23084,20170323,18.76
23085,20170323,26.74
23085,20171105,6.49
23085,20171201,6.49
23086,20170323,31.72
23086,20170413,26.14
23086,20180102,20.98
23086,20180425,53.47
23087,20170323,27.13
23087,20170712,29.33
23088,20170323,14.77
23088,20170430,17.96
23088,20170523,14.96
23088,20170601,28.13
23088,20170811,12.97
23088,20171003,27.98
23088,20180224,11.87
23088,20180405,11.49
23088,20180408,12.99
23088,20180422,12.99
23089,20170323,14.37
23090,20170323,17.96
23090,20171115,15.49
23090,20171209,74.47
23090,20171214,26.98
23091,20170323,7.78
23092,20170323,13.97
23093,20170323,46.69
23094,20170323,55.59
23095,20170323,11.77
23096,20170323,55.34
23096,20170813,127.25
23096,20171020,60.46
23096,20180322,183.94
23097,20170323,15.36
23097,20170408,46.08
23098,20170323,26.73
23099,20170323,13.97
23100,20170323,26.14
23100,20170705,13.97
23101,20170323,19.99
23102,20170323,27.94
23103,20170323,29.92
23104,20170323,11.77
23105,20170323,52.66
23105,20170402,56.28
23105,20170410,32.31
23105,20170606,44.33
23105,20180121,15.49
23105,20180215,53.85
23105,20180219,9.49
23105,20180602,40.98
23105,20180605,58.35
23105,20180605,14.99
23106,20170323,11.77
23107,20170323,19.99
23108,20170323,12.77
23109,20170323,13.97
23109,20170408,27.14
23109,20170618,23.54
23109,20170920,12.99
23109,20170925,12.99
23109,20171212,122.42
23109,20180121,43.97
23110,20170323,50.98
23110,20170614,15.77
23111,20170323,33.72
23111,20170406,14.37
23111,20170709,29.92
23111,20180118,12.99
23111,20180614,39.86
23112,20170323,51.05
23112,20170513,12.25
23112,20170602,15.36
23112,20170819,37.06
23112,20171012,16.99
23112,20180111,17.98
23112,20180501,11.88
23113,20170323,39.95
23113,20170503,14.37
23114,20170323,20.76
23114,20170418,22.74
23114,20170430,40.48
23114,20170520,87.04
23114,20170619,15.36
23114,20170708,27.43
23114,20170818,14.96
23114,20171016,11.99
23114,20171027,16.99
23114,20180206,36.4
23114,20180206,16.48
23114,20180218,48.97
23115,20170323,14.79
23116,20170323,35.31
23117,20170324,31.92
23118,20170323,42.63
23119,20170323,14.96
23120,20170323,11.77
23120,20170615,34.99
23120,20170806,24.98
23121,20170323,59.97
23121,20171020,16.99
23121,20171104,14.99
23121,20180605,40.47
23122,20170324,21.54
23123,20170324,15.99
23124,20170324,73.01
23124,20170509,43.3
23124,20170629,64.31
23124,20170825,47.11
23124,20170909,70.42
23124,20170926,25.98
